#	Freq	Err	Trans
    3.43300E+02    7.17906E-01    4.87772E-01
    3.43400E+02    7.08073E-01    4.92592E-01
    3.43500E+02    7.18143E-01    4.87657E-01
    3.43600E+02    7.05130E-01    4.94045E-01
    3.43700E+02    7.03221E-01    4.94988E-01
    3.43800E+02    7.02832E-01    4.95181E-01
    3.43900E+02    7.02925E-01    4.95135E-01
    3.44000E+02    7.03175E-01    4.95011E-01
    3.44100E+02    7.03557E-01    4.94822E-01
    3.44200E+02    7.04012E-01    4.94597E-01
    3.44300E+02    7.04519E-01    4.94346E-01
    3.44400E+02    7.05073E-01    4.94072E-01
    3.44500E+02    7.05664E-01    4.93780E-01
    3.44600E+02    7.06310E-01    4.93462E-01
    3.44700E+02    7.06945E-01    4.93148E-01
    3.44800E+02    7.07659E-01    4.92797E-01
    3.44900E+02    7.08351E-01    4.92456E-01
    3.45000E+02    7.08985E-01    4.92143E-01
    3.45100E+02    7.09689E-01    4.91797E-01
    3.45200E+02    7.10425E-01    4.91436E-01
    3.45300E+02    7.11174E-01    4.91068E-01
    3.45400E+02    7.11947E-01    4.90688E-01
    3.45500E+02    7.12734E-01    4.90302E-01
    3.45600E+02    7.13544E-01    4.89905E-01
    3.45700E+02    7.14365E-01    4.89503E-01
    3.45800E+02    7.15202E-01    4.89093E-01
    3.45900E+02    7.16061E-01    4.88673E-01
    3.46000E+02    7.16929E-01    4.88249E-01
    3.46100E+02    7.17825E-01    4.87812E-01
    3.46200E+02    7.18733E-01    4.87369E-01
    3.46300E+02    7.19629E-01    4.86933E-01
    3.46400E+02    7.20582E-01    4.86469E-01
    3.46500E+02    7.21495E-01    4.86025E-01
    3.46600E+02    7.22498E-01    4.85538E-01
    3.46700E+02    7.23457E-01    4.85073E-01
    3.46800E+02    7.24494E-01    4.84569E-01
    3.46900E+02    7.25562E-01    4.84052E-01
    3.47000E+02    7.26514E-01    4.83592E-01
    3.47100E+02    7.27581E-01    4.83076E-01
    3.47200E+02    7.28862E-01    4.82458E-01
    3.47300E+02    7.29760E-01    4.82025E-01
    3.47400E+02    7.30738E-01    4.81553E-01
    3.47500E+02    7.31801E-01    4.81042E-01
    3.47600E+02    7.32932E-01    4.80498E-01
    3.47700E+02    7.34107E-01    4.79934E-01
    3.47800E+02    7.35636E-01    4.79200E-01
    3.47900E+02    7.36417E-01    4.78826E-01
    3.48000E+02    7.37640E-01    4.78241E-01
    3.48100E+02    7.38735E-01    4.77718E-01
    3.48200E+02    7.39930E-01    4.77147E-01
    3.48300E+02    7.41126E-01    4.76577E-01
    3.48400E+02    7.42378E-01    4.75981E-01
    3.48500E+02    7.43654E-01    4.75374E-01
    3.48600E+02    7.45020E-01    4.74725E-01
    3.48700E+02    7.46187E-01    4.74171E-01
    3.48800E+02    7.47516E-01    4.73541E-01
    3.48900E+02    7.48829E-01    4.72920E-01
    3.49000E+02    7.50444E-01    4.72157E-01
    3.49100E+02    7.51530E-01    4.71644E-01
    3.49200E+02    7.52914E-01    4.70992E-01
    3.49300E+02    7.54339E-01    4.70321E-01
    3.49400E+02    7.55865E-01    4.69604E-01
    3.49500E+02    7.57599E-01    4.68791E-01
    3.49600E+02    7.59414E-01    4.67941E-01
    3.49700E+02    7.62601E-01    4.66452E-01
    3.49800E+02    7.63603E-01    4.65984E-01
    3.49900E+02    7.63619E-01    4.65977E-01
    3.50000E+02    7.64781E-01    4.65436E-01
    3.50100E+02    7.66143E-01    4.64802E-01
    3.50200E+02    7.67626E-01    4.64114E-01
    3.50300E+02    7.69170E-01    4.63398E-01
    3.50400E+02    7.70712E-01    4.62683E-01
    3.50500E+02    7.72325E-01    4.61938E-01
    3.50600E+02    7.73994E-01    4.61167E-01
    3.50700E+02    7.75640E-01    4.60409E-01
    3.50800E+02    7.77385E-01    4.59606E-01
    3.50900E+02    7.79135E-01    4.58803E-01
    3.51000E+02    7.80895E-01    4.57996E-01
    3.51100E+02    7.82749E-01    4.57148E-01
    3.51200E+02    7.84646E-01    4.56281E-01
    3.51300E+02    7.86600E-01    4.55390E-01
    3.51400E+02    7.88688E-01    4.54441E-01
    3.51500E+02    7.90948E-01    4.53415E-01
    3.51600E+02    7.93173E-01    4.52407E-01
    3.51700E+02    7.95775E-01    4.51231E-01
    3.51800E+02    7.98743E-01    4.49894E-01
    3.51900E+02    8.02557E-01    4.48182E-01
    3.52000E+02    8.07663E-01    4.45899E-01
    3.52100E+02    8.16220E-01    4.42099E-01
    3.52200E+02    8.35500E-01    4.33658E-01
    3.52300E+02    9.37569E-01    3.91578E-01
    3.52400E+02    8.65741E-01    4.20740E-01
    3.52500E+02    8.41848E-01    4.30913E-01
    3.52600E+02    8.77576E-01    4.15789E-01
    3.52700E+02    8.45145E-01    4.29495E-01
    3.52800E+02    9.18605E-01    3.99075E-01
    3.52900E+02    8.47194E-01    4.28616E-01
    3.53000E+02    8.31187E-01    4.35532E-01
    3.53100E+02    8.27762E-01    4.37026E-01
    3.53200E+02    8.27704E-01    4.37052E-01
    3.53300E+02    8.29457E-01    4.36286E-01
    3.53400E+02    8.29345E-01    4.36335E-01
    3.53500E+02    8.30803E-01    4.35699E-01
    3.53600E+02    8.32419E-01    4.34996E-01
    3.53700E+02    8.34385E-01    4.34141E-01
    3.53800E+02    8.36326E-01    4.33299E-01
    3.53900E+02    8.38432E-01    4.32388E-01
    3.54000E+02    8.40596E-01    4.31453E-01
    3.54100E+02    8.42953E-01    4.30438E-01
    3.54200E+02    8.45337E-01    4.29412E-01
    3.54300E+02    8.47806E-01    4.28354E-01
    3.54400E+02    8.50476E-01    4.27212E-01
    3.54500E+02    8.53493E-01    4.25925E-01
    3.54600E+02    8.56574E-01    4.24614E-01
    3.54700E+02    8.60425E-01    4.22982E-01
    3.54800E+02    8.65925E-01    4.20662E-01
    3.54900E+02    8.77099E-01    4.15988E-01
    3.55000E+02    9.34431E-01    3.92809E-01
    3.55100E+02    8.90202E-01    4.10573E-01
    3.55200E+02    8.78566E-01    4.15378E-01
    3.55300E+02    8.76752E-01    4.16132E-01
    3.55400E+02    8.77653E-01    4.15757E-01
    3.55500E+02    8.79396E-01    4.15034E-01
